position,rpm,lmin,xanthan,rep,fluid,n_bursts,metric,dt_ms,tau_s,N,rho1,tau_int,N_eff,N_eff_ar1
1,125,80,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.28224583264261693,491.0,0.9354647316849333,36.69199493553514,13.381665424914813,16.371683877242532
1,125,80,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.05212997297549069,491.0,0.7809277091558531,6.776903263717053,72.45197118701266,60.398012929711186
1,125,80,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.12521553322511414,491.0,0.8402816266984363,16.278035597300434,30.163344776161317,42.61397829187728
1,125,80,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.18944901716782145,499.0,0.034017198979008796,1.8944901716782143,263.39540181301976,466.167698356882
1,125,80,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.15366749938243016,499.0,0.06655083009490874,1.5366749938243016,324.7270906375236,436.72661690319194
1,125,80,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1,497.0,0.0038333629365196295,1.0,497.0,493.2041879662636
1,125,80,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.2135639478496906,497.0,0.08380972507976431,2.135639478496906,232.7171814363517,420.13515481404767
1,125,80,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.2553800266872929,500.0,0.13003490314340407,2.5538002668729294,195.78665038368044,384.9284187756612
1,125,80,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.23601575238098407,500.0,0.20495457549538712,2.360157523809841,211.8502663300559,329.90680340698725
1,125,80,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.13597374614194283,500.0,0.0965812909821462,1.3597374614194282,367.7180442451373,411.9250968656927
1,125,80,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1384624435076568,500.0,0.12635426357007112,1.3846244350765677,361.1087507439161,387.8201400245238
1,125,90,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.05920447211103843,491.0,0.5664734339279341,7.696589071024066,63.79449330983579,135.88583076550088
1,125,90,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.1774964841667318,491.0,0.7833194440346398,23.074566016241153,21.27884007241597,59.65849435157355
1,125,90,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.04654177679734314,491.0,0.5830824367597263,6.050437034091642,81.15116267360914,129.30882106807425
1,125,90,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.061049086888806725,491.0,0.7188410512513563,7.936389231934106,61.866925329762694,80.31518896705492
1,125,90,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.19079931685548557,499.0,0.13644411907772233,1.9079931685548555,261.5313347153913,379.1778032429116
1,125,90,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.17082260203803198,499.0,0.16018324198334646,1.70822602038032,292.1159109196232,361.20894276485814
1,125,90,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.13638231794321667,498.0,0.09014710393663779,1.3638231794321667,365.1499750923315,415.6381653479035
1,125,90,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.14043840370126126,498.0,0.17262327988019888,1.4043840370126126,354.6038596816716,351.3776450538799
1,125,90,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.2432760169046403,500.0,0.1642776785827898,2.432760169046403,205.5278635197282,358.901633515163
1,125,90,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.11394912532894755,500.0,0.1452838161774431,1.1394912532894754,438.7923106532003,373.1460148783472
1,125,90,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.2391285905450092,498.0,0.1780168190323679,2.391285905450092,208.2561515814503,347.4887773318229
1,125,90,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.21025300741478478,498.0,0.1996675424599299,2.1025300741478476,236.85749189668007,332.23001352332363
1,150,45,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.17877607376984056,491.0,0.7732976543690628,23.2409128309921,21.126536791844263,62.770540202622904
1,150,45,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.2836804654880648,491.0,0.9100861113562337,36.878497391945814,13.313991478059336,23.11294713971962
1,150,45,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.08987673461233553,491.0,0.7540585436249267,11.683987183590801,42.023325794945166,68.84448385092368
1,150,45,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.2113913946155909,491.0,0.8936787435381196,27.480908780935593,17.866949157832174,27.567367010333886
1,150,45,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.17263780429530187,499.0,0.11474016113337096,1.7263780429530187,289.0444546818067,396.27589908066136
1,150,45,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.17834060938439622,499.0,0.29884901505759487,1.7834060938439622,279.80166812397334,269.37260407495916
1,150,45,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.13659261500692113,498.0,0.1961043550730268,1.3659261500692113,364.5877926670973,334.70326353689296
1,150,45,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1187141801751759,498.0,0.15669795449553134,1.187141801751759,419.49495777601794,363.07180887544985
1,150,45,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.17281982139074706,454.0,0.1432941930083805,1.7281982139074705,262.7013477658342,340.196284344588
1,150,45,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.196944064094804,454.0,0.228866508615439,1.9694406409480398,230.52230697415467,284.8922992319495
1,150,45,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.14963554820026537,500.0,0.023919681815512996,1.4963554820026537,334.1451987938206,476.6391033981289
1,150,45,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1752245231979378,500.0,0.13043100124674337,1.752245231979378,285.3481869288285,384.6183437088225
1,150,55,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.02416269723580848,491.0,0.67572414398672,3.141153781808884,156.31199046779867,95.01530778432364
1,150,55,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.05532141152109007,491.0,0.7130380926744058,7.191790689532398,68.27228727813882,82.250533189776
1,150,55,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.09015393223430826,488.0,0.6954068785761137,11.720022910482983,41.63814386092266,87.67302122761996
1,150,55,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.20953446199939818,488.0,0.8316258250404386,27.239507299429064,17.915155169132902,44.85992513151637
1,150,55,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.159698325682986,499.0,0.26043447391753705,1.59698325682986,312.4641400377328,292.7904664239558
1,150,55,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.1815548665065116,499.0,0.1405184100927438,1.8155486650651158,274.8480443415176,376.040675510749
1,150,55,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1088697242464044,499.0,-0.0077114900753325185,1.088697242464044,458.3459758478081,506.75587645952504
1,150,55,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.14372961676777832,499.0,0.16054493301249897,1.4372961676777831,347.17966360838943,360.94085331054697
1,150,55,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.22704270222481665,498.0,0.2547918386559534,2.2704270222481666,219.341998276114,295.75715502488976
1,150,55,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.23461362407224037,498.0,0.3034521380007669,2.346136240722404,212.26388790049967,266.1247200128602
1,150,55,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.18816403789527342,156.0,0.22591129820553693,1.8816403789527343,82.90638410237827,98.50454731651386
1,150,55,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.15901046655508766,156.0,0.10716389540922734,1.5901046655508766,98.10674943586514,125.801096742483
1,150,70,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.0519253565330421,491.0,0.5598592156240805,6.750303099598573,72.73747456306056,138.54399356297927
1,150,70,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.12118879064950883,491.0,0.6923261920276274,15.754558538994687,31.165582887308958,89.26638400215032
1,150,70,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.057753175080452704,491.0,0.783845425032185,7.50792026837912,65.39760445618073,59.496128319124
1,150,70,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.21819717849956727,491.0,0.8960183319052663,28.36566157060531,17.309661499621505,26.92748175235745
1,150,70,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.22208030774571186,499.0,0.19879064194659535,2.2208030774571186,224.6934926672422,333.5056645249152
1,150,70,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.14504411266760286,499.0,0.08096246240673992,1.4504411266760286,344.03326741262276,424.2513012320282
1,150,70,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.11800712313895166,497.0,0.056749468148958766,1.1800712313895165,421.1610170470725,443.6202983391389
1,150,70,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1301224808679218,497.0,0.1014665148473146,1.301224808679218,381.94783613484117,405.4332438628771
1,150,70,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1315012366779478,500.0,0.16819184659557251,1.3150123667794782,380.2245611001526,356.0237797535318
1,150,70,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.1989707748399737,500.0,0.18368541189110016,1.989707748399737,251.2931863496713,344.81906252638737
1,150,70,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.13707381400613636,495.0,0.07305342351654802,1.3707381400613636,361.1193017346409,427.60084941123415
1,150,70,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.2304025786442762,495.0,0.14502966848717685,2.3040257864427622,214.84134548868994,369.6064178476674
1,150,80,000,rep_1,water,10,epsilon_obs_mid,7.6923,0.06878170169094955,491.0,0.8531629526055381,8.941630161453602,54.91168736956352,38.90483034387924
1,150,80,000,rep_1,water,10,a_obs_m2_m3_mid,7.6923,0.18633371106397237,491.0,0.9410470284713822,24.223406661723068,20.269651038631988,14.912523290765849
1,150,80,000,rep_2,water,10,epsilon_obs_mid,7.6923,0.09890799959539727,491.0,0.7400057283596133,12.85805280545445,38.1861863089966,73.36595810852783
1,150,80,000,rep_2,water,10,a_obs_m2_m3_mid,7.6923,0.21881581832436814,491.0,0.9145437619498996,28.446084828252683,17.26072332851719,21.91593303663397
1,150,80,0125,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.1,497.0,0.006749063492715922,1.0,497.0,490.3364039212656
1,150,80,0125,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.11732658959593537,497.0,0.06086190410599662,1.1732658959593536,423.60389210291845,439.9739795092915
1,150,80,0125,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.17748480185253998,497.0,0.12973487137055253,1.7748480185253999,280.02397659542896,382.85245493406427
1,150,80,0125,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.1708558472619076,497.0,0.045539726575308664,1.708558472619076,290.8884934082127,453.70514752784356
1,150,80,025,rep_1,xanthan,1,epsilon_obs_mid,100.0,0.16951997442655084,500.0,0.10643262393253235,1.6951997442655085,294.95049282032465,403.8055986145412
1,150,80,025,rep_1,xanthan,1,a_obs_m2_m3_mid,100.0,0.11230618440042661,500.0,0.0502516035807461,1.1230618440042661,445.2114571155359,452.15279518791743
1,150,80,025,rep_2,xanthan,1,epsilon_obs_mid,100.0,0.1919337141029841,499.0,0.18623555894896243,1.9193371410298412,259.985590510824,342.31688050580414
1,150,80,025,rep_2,xanthan,1,a_obs_m2_m3_mid,100.0,0.14150867384355606,499.0,0.0037776581860214627,1.4150867384355608,352.6285608129336,495.2440856907868
